state,date,home_value,year,month,year_month,civilian_population,labor_force_total,labor_force_participation_rate,employment_total,employment_population_ratio,unemployment_total,unemployment_rate,mortgage_rate,income_2023,income_2024,median_household_income_lagged
Delaware,2025-02-28,395706.37258420914,2025,2,2025-02,858398.0,514112.0,59.9,492234.0,57.3,21878.0,4.3,6.842499999999999,83751,87534,87534
South Dakota,2025-02-28,308281.0426953209,2025,2,2025-02,718784.0,489890.0,68.2,480157.0,66.8,9733.0,2.0,6.842499999999999,73920,76881,76881
North Dakota,2025-02-28,269065.5344798541,2025,2,2025-02,616414.0,428674.0,69.5,417629.0,67.8,11045.0,2.6,6.842499999999999,78773,77871,77871
Alaska,2025-02-28,371101.1534711153,2025,2,2025-02,555820.0,363992.0,65.5,347405.0,62.5,16587.0,4.6,6.842499999999999,89176,95665,95665
District of Columbia,2025-02-28,603373.803410099,2025,2,2025-02,570857.0,415242.0,72.7,390873.0,68.5,24369.0,5.9,6.842499999999999,111389,109707,109707
Vermont,2025-02-28,391012.5970018613,2025,2,2025-02,544529.0,351900.0,64.6,342777.0,62.9,9123.0,2.6,6.842499999999999,83597,82730,82730
Wyoming,2025-02-28,357450.9060131253,2025,2,2025-02,467727.0,290232.0,62.1,280852.0,60.0,9380.0,3.2,6.842499999999999,74542,75532,75532
California,2025-03-31,785341.4384673048,2025,3,2025-03,31746756.0,19783947.0,62.3,18712536.0,58.9,1071411.0,5.4,6.65,98328,100149,100149
Texas,2025-03-31,307707.93736055685,2025,3,2025-03,24403298.0,15834371.0,64.9,15188615.0,62.2,645756.0,4.1,6.65,78006,79721,79721
Florida,2025-03-31,391968.155021129,2025,3,2025-03,19174561.0,11121794.0,58.0,10718837.0,55.9,402957.0,3.6,6.65,75465,77735,77735
New York,2025-03-31,484455.09976731805,2025,3,2025-03,16363318.0,9966391.0,60.9,9560425.0,58.4,405966.0,4.1,6.65,84507,85820,85820
Pennsylvania,2025-03-31,275915.6971900469,2025,3,2025-03,10615514.0,6525771.0,61.5,6254791.0,58.9,270980.0,4.2,6.65,75993,77545,77545
Illinois,2025-03-31,272711.8781254466,2025,3,2025-03,10247323.0,6624703.0,64.6,6319068.0,61.7,305635.0,4.6,6.65,82666,83211,83211
Ohio,2025-03-31,234166.22364364992,2025,3,2025-03,9502154.0,5966660.0,62.8,5678455.0,59.8,288205.0,4.8,6.65,69761,72212,72212
Georgia,2025-03-31,337099.2768364987,2025,3,2025-03,8879914.0,5409334.0,60.9,5226961.0,58.9,182373.0,3.4,6.65,76825,79991,79991
North Carolina,2025-03-31,337840.7761010988,2025,3,2025-03,8874934.0,5290074.0,59.6,5088852.0,57.3,201222.0,3.8,6.65,72884,73958,73958
Michigan,2025-03-31,249745.37196814417,2025,3,2025-03,8205093.0,5063179.0,61.7,4795945.0,58.5,267234.0,5.3,6.65,71216,72389,72389
New Jersey,2025-03-31,550088.5619840779,2025,3,2025-03,7699240.0,4898440.0,63.6,4649173.0,60.4,249267.0,5.1,6.65,102713,104294,104294
Virginia,2025-03-31,405890.5963948525,2025,3,2025-03,7027690.0,4540405.0,64.6,4392361.0,62.5,148044.0,3.3,6.65,92573,92090,92090
Washington,2025-03-31,604209.6160040867,2025,3,2025-03,6436311.0,4047126.0,62.9,3865736.0,60.1,181390.0,4.5,6.65,97384,99389,99389
Arizona,2025-03-31,431200.1992466087,2025,3,2025-03,6099856.0,3790098.0,62.1,3630155.0,59.5,159943.0,4.2,6.65,79587,81486,81486
Massachusetts,2025-03-31,646484.400447329,2025,3,2025-03,5922754.0,3952593.0,66.7,3781065.0,63.8,171528.0,4.3,6.65,102792,104828,104828
Tennessee,2025-03-31,333356.28045338485,2025,3,2025-03,5811105.0,3518464.0,60.5,3395421.0,58.4,123043.0,3.5,6.65,69618,71997,71997
Indiana,2025-03-31,247129.63266197755,2025,3,2025-03,5484334.0,3507325.0,64.0,3376925.0,61.6,130400.0,3.7,6.65,71519,71959,71959
Maryland,2025-03-31,428969.0373842965,2025,3,2025-03,4997722.0,3235825.0,64.7,3115691.0,62.3,120134.0,3.7,6.65,101577,102905,102905
Missouri,2025-03-31,256605.60984780712,2025,3,2025-03,4969797.0,3161383.0,63.6,3034598.0,61.1,126785.0,4.0,6.65,70558,71589,71589
Wisconsin,2025-03-31,313349.852868977,2025,3,2025-03,4833870.0,3128043.0,64.7,3026974.0,62.6,101069.0,3.2,6.65,76823,77488,77488
Colorado,2025-03-31,555185.3602398069,2025,3,2025-03,4843585.0,3269236.0,67.5,3130671.0,64.6,138565.0,4.2,6.65,95641,97113,97113
Minnesota,2025-03-31,337607.5398456874,2025,3,2025-03,4632897.0,3165998.0,68.3,3053234.0,65.9,112764.0,3.6,6.65,87586,87117,87117
South Carolina,2025-03-31,303830.8505005451,2025,3,2025-03,4445294.0,2589659.0,58.3,2482089.0,55.8,107570.0,4.2,6.65,69796,72350,72350
Alabama,2025-03-31,234627.5150742345,2025,3,2025-03,4120637.0,2378342.0,57.7,2307480.0,56.0,70862.0,3.0,6.65,64040,66659,66659
Louisiana,2025-03-31,210900.11884093893,2025,3,2025-03,3599026.0,2087357.0,58.0,1997929.0,55.5,89428.0,4.3,6.65,59940,60986,60986
Kentucky,2025-03-31,231135.39430883023,2025,3,2025-03,3621851.0,2112671.0,58.3,2012385.0,55.6,100286.0,4.7,6.65,62914,64526,64526
Oregon,2025-03-31,502719.2468260298,2025,3,2025-03,3515935.0,2209519.0,62.8,2098979.0,59.7,110540.0,5.0,6.65,82515,85220,85220
Oklahoma,2025-03-31,216198.5054531789,2025,3,2025-03,3190654.0,2014439.0,63.1,1952232.0,61.2,62207.0,3.1,6.65,63963,66148,66148
Connecticut,2025-03-31,416826.5833835411,2025,3,2025-03,3015084.0,1942185.0,64.4,1869664.0,62.0,72521.0,3.7,6.65,94358,96049,96049
Utah,2025-03-31,527776.8253145613,2025,3,2025-03,2695124.0,1837999.0,68.2,1775634.0,65.9,62365.0,3.4,6.65,96166,96658,96658
Iowa,2025-03-31,223354.88435850773,2025,3,2025-03,2559382.0,1735217.0,67.8,1673457.0,65.4,61760.0,3.6,6.65,73532,75501,75501
Nevada,2025-03-31,455889.1199372311,2025,3,2025-03,2640378.0,1659140.0,62.8,1570961.0,59.5,88179.0,5.3,6.65,78608,81134,81134
Arkansas,2025-03-31,216686.6267111916,2025,3,2025-03,2441404.0,1427746.0,58.5,1372320.0,56.2,55426.0,3.9,6.65,60425,62106,62106
Mississippi,2025-03-31,191772.99823609748,2025,3,2025-03,2319771.0,1296500.0,55.9,1245490.0,53.7,51010.0,3.9,6.65,55796,59127,59127
Kansas,2025-03-31,237036.88190981463,2025,3,2025-03,2312979.0,1566037.0,67.7,1507009.0,65.2,59028.0,3.8,6.65,72400,75514,75514
New Mexico,2025-03-31,313597.6118732473,2025,3,2025-03,1707084.0,986996.0,57.8,946550.0,55.4,40446.0,4.1,6.65,64097,67816,67816
Nebraska,2025-03-31,267767.84545756254,2025,3,2025-03,1564605.0,1094366.0,69.9,1062387.0,67.9,31979.0,2.9,6.65,76781,76376,76376
Idaho,2025-03-31,467318.08023799415,2025,3,2025-03,1582804.0,1006408.0,63.6,969804.0,61.3,36604.0,3.6,6.65,77144,81166,81166
West Virginia,2025-03-31,172905.24262537362,2025,3,2025-03,1433730.0,780816.0,54.5,750679.0,52.4,30137.0,3.9,6.65,57591,60798,60798
Hawaii,2025-03-31,842766.3057957591,2025,3,2025-03,1134072.0,688191.0,60.7,670879.0,59.2,17312.0,2.5,6.65,98123,100745,100745
New Hampshire,2025-03-31,493805.7437699319,2025,3,2025-03,1182858.0,774779.0,65.5,750324.0,63.4,24455.0,3.2,6.65,99683,99782,99782
Maine,2025-03-31,405013.6816721184,2025,3,2025-03,1182118.0,708694.0,60.0,685054.0,58.0,23640.0,3.3,6.65,75899,76442,76442
Rhode Island,2025-03-31,485035.99063115177,2025,3,2025-03,924514.0,594638.0,64.3,568001.0,61.4,26637.0,4.5,6.65,87469,83504,83504
Montana,2025-03-31,461660.54503272846,2025,3,2025-03,923075.0,576124.0,62.4,558480.0,60.5,17644.0,3.1,6.65,72885,75340,75340
Delaware,2025-03-31,395702.00129012833,2025,3,2025-03,859169.0,514548.0,59.9,492138.0,57.3,22410.0,4.4,6.65,83751,87534,87534
South Dakota,2025-03-31,308754.21834308933,2025,3,2025-03,719358.0,490373.0,68.2,480595.0,66.8,9778.0,2.0,6.65,73920,76881,76881
North Dakota,2025-03-31,269766.32474888786,2025,3,2025-03,616818.0,429102.0,69.6,418060.0,67.8,11042.0,2.6,6.65,78773,77871,77871
Alaska,2025-03-31,371055.0449495945,2025,3,2025-03,556033.0,364434.0,65.5,347797.0,62.5,16637.0,4.6,6.65,89176,95665,95665
District of Columbia,2025-03-31,600790.5796068307,2025,3,2025-03,571043.0,414897.0,72.7,390069.0,68.3,24828.0,6.0,6.65,111389,109707,109707
Vermont,2025-03-31,389984.558943136,2025,3,2025-03,544448.0,351166.0,64.5,341993.0,62.8,9173.0,2.6,6.65,83597,82730,82730
Wyoming,2025-03-31,358345.7748724739,2025,3,2025-03,468002.0,289805.0,61.9,280482.0,59.9,9323.0,3.2,6.65,74542,75532,75532
California,2025-04-30,781978.7763249777,2025,4,2025-04,31753273.0,19792412.0,62.3,18715373.0,58.9,1077039.0,5.4,6.725,98328,100149,100149
Texas,2025-04-30,306638.256195362,2025,4,2025-04,24433434.0,15845628.0,64.9,15198513.0,62.2,647115.0,4.1,6.725,78006,79721,79721
Florida,2025-04-30,389777.9326329851,2025,4,2025-04,19189108.0,11112016.0,57.9,10704141.0,55.8,407875.0,3.7,6.725,75465,77735,77735
New York,2025-04-30,485810.3585139834,2025,4,2025-04,16364246.0,9966421.0,60.9,9557556.0,58.4,408865.0,4.1,6.725,84507,85820,85820
Pennsylvania,2025-04-30,276316.6169182881,2025,4,2025-04,10617008.0,6523912.0,61.4,6251565.0,58.9,272347.0,4.2,6.725,75993,77545,77545
Illinois,2025-04-30,273158.1206606633,2025,4,2025-04,10249897.0,6610845.0,64.5,6311515.0,61.6,299330.0,4.5,6.725,82666,83211,83211
Ohio,2025-04-30,234335.7888396791,2025,4,2025-04,9505533.0,5961335.0,62.7,5677148.0,59.7,284187.0,4.8,6.725,69761,72212,72212
Georgia,2025-04-30,335934.02662782575,2025,4,2025-04,8888101.0,5407544.0,60.8,5226447.0,58.8,181097.0,3.3,6.725,76825,79991,79991
North Carolina,2025-04-30,337016.1142726278,2025,4,2025-04,8885519.0,5289955.0,59.5,5088805.0,57.3,201150.0,3.8,6.725,72884,73958,73958
Michigan,2025-04-30,249911.22759180804,2025,4,2025-04,8207931.0,5053176.0,61.6,4790098.0,58.4,263078.0,5.2,6.725,71216,72389,72389
New Jersey,2025-04-30,551888.4529264375,2025,4,2025-04,7702662.0,4897988.0,63.6,4645747.0,60.3,252241.0,5.1,6.725,102713,104294,104294
Virginia,2025-04-30,405698.2699787699,2025,4,2025-04,7032842.0,4535111.0,64.5,4386851.0,62.4,148260.0,3.3,6.725,92573,92090,92090
Washington,2025-04-30,601706.987649318,2025,4,2025-04,6442449.0,4047911.0,62.8,3864639.0,60.0,183272.0,4.5,6.725,97384,99389,99389
Arizona,2025-04-30,429574.0703340625,2025,4,2025-04,6105602.0,3792200.0,62.1,3631479.0,59.5,160721.0,4.2,6.725,79587,81486,81486
Massachusetts,2025-04-30,646445.1608708552,2025,4,2025-04,5924006.0,3951418.0,66.7,3778406.0,63.8,173012.0,4.4,6.725,102792,104828,104828
Tennessee,2025-04-30,332815.455515715,2025,4,2025-04,5815689.0,3522012.0,60.6,3399252.0,58.4,122760.0,3.5,6.725,69618,71997,71997
Indiana,2025-04-30,247189.0399113863,2025,4,2025-04,5487430.0,3507483.0,63.9,3378536.0,61.6,128947.0,3.7,6.725,71519,71959,71959
Maryland,2025-04-30,429108.03348262375,2025,4,2025-04,4999697.0,3233050.0,64.7,3109270.0,62.2,123780.0,3.8,6.725,101577,102905,102905
Missouri,2025-04-30,256390.33979666792,2025,4,2025-04,4972039.0,3161876.0,63.6,3034678.0,61.0,127198.0,4.0,6.725,70558,71589,71589
Wisconsin,2025-04-30,314126.446424777,2025,4,2025-04,4835709.0,3122374.0,64.6,3022967.0,62.5,99407.0,3.2,6.725,76823,77488,77488
Colorado,2025-04-30,552178.1602047479,2025,4,2025-04,4845797.0,3265416.0,67.4,3129474.0,64.6,135942.0,4.2,6.725,95641,97113,97113
Minnesota,2025-04-30,337175.19302578,2025,4,2025-04,4635720.0,3167062.0,68.3,3051667.0,65.8,115395.0,3.6,6.725,87586,87117,87117
South Carolina,2025-04-30,303313.5526423081,2025,4,2025-04,4451452.0,2592395.0,58.2,2483374.0,55.8,109021.0,4.2,6.725,69796,72350,72350
Alabama,2025-04-30,234241.12355167163,2025,4,2025-04,4122898.0,2377299.0,57.7,2307708.0,56.0,69591.0,2.9,6.725,64040,66659,66659
Louisiana,2025-04-30,210139.9558655237,2025,4,2025-04,3599748.0,2087432.0,58.0,1997799.0,55.5,89633.0,4.3,6.725,59940,60986,60986
Kentucky,2025-04-30,232338.6924387396,2025,4,2025-04,3623647.0,2113284.0,58.3,2014089.0,55.6,99195.0,4.7,6.725,62914,64526,64526
Oregon,2025-04-30,501016.44080721727,2025,4,2025-04,3517046.0,2211460.0,62.9,2098869.0,59.7,112591.0,5.1,6.725,82515,85220,85220
Oklahoma,2025-04-30,215925.4972187428,2025,4,2025-04,3192885.0,2016136.0,63.1,1953411.0,61.2,62725.0,3.1,6.725,63963,66148,66148
Connecticut,2025-04-30,418091.3709493248,2025,4,2025-04,3016169.0,1940412.0,64.3,1866980.0,61.9,73432.0,3.8,6.725,94358,96049,96049
Utah,2025-04-30,527150.4823328055,2025,4,2025-04,2698724.0,1838168.0,68.1,1775238.0,65.8,62930.0,3.4,6.725,96166,96658,96658
Iowa,2025-04-30,223392.46029223356,2025,4,2025-04,2560204.0,1736357.0,67.8,1674455.0,65.4,61902.0,3.6,6.725,73532,75501,75501
Nevada,2025-04-30,455145.6432611702,2025,4,2025-04,2643080.0,1660384.0,62.8,1572870.0,59.5,87514.0,5.3,6.725,78608,81134,81134
Arkansas,2025-04-30,216093.00044443255,2025,4,2025-04,2442880.0,1429050.0,58.5,1373085.0,56.2,55965.0,3.9,6.725,60425,62106,62106
Mississippi,2025-04-30,191556.8019712464,2025,4,2025-04,2320361.0,1295155.0,55.8,1244478.0,53.6,50677.0,3.9,6.725,55796,59127,59127
Kansas,2025-04-30,236333.4611335977,2025,4,2025-04,2314240.0,1567609.0,67.7,1508696.0,65.2,58913.0,3.8,6.725,72400,75514,75514
New Mexico,2025-04-30,313658.11516516894,2025,4,2025-04,1707490.0,986389.0,57.8,946236.0,55.4,40153.0,4.1,6.725,64097,67816,67816
Nebraska,2025-04-30,267787.23816460883,2025,4,2025-04,1565642.0,1095866.0,70.0,1063804.0,67.9,32062.0,2.9,6.725,76781,76376,76376
Idaho,2025-04-30,466730.9017659291,2025,4,2025-04,1585164.0,1006555.0,63.5,970148.0,61.2,36407.0,3.6,6.725,77144,81166,81166
West Virginia,2025-04-30,172291.44174887703,2025,4,2025-04,1433707.0,780258.0,54.4,749868.0,52.3,30390.0,3.9,6.725,57591,60798,60798
Hawaii,2025-04-30,839348.8884612583,2025,4,2025-04,1134082.0,687779.0,60.6,670841.0,59.2,16938.0,2.5,6.725,98123,100745,100745
New Hampshire,2025-04-30,493879.3158658344,2025,4,2025-04,1183484.0,774917.0,65.5,750410.0,63.4,24507.0,3.2,6.725,99683,99782,99782
Maine,2025-04-30,405068.2444932247,2025,4,2025-04,1182638.0,708568.0,59.9,684994.0,57.9,23574.0,3.3,6.725,75899,76442,76442
Rhode Island,2025-04-30,485554.0886225263,2025,4,2025-04,924908.0,594507.0,64.3,568106.0,61.4,26401.0,4.4,6.725,87469,83504,83504
Montana,2025-04-30,461431.2707245092,2025,4,2025-04,923708.0,576503.0,62.4,558522.0,60.5,17981.0,3.1,6.725,72885,75340,75340
Delaware,2025-04-30,395725.1683355747,2025,4,2025-04,859945.0,514928.0,59.9,491999.0,57.2,22929.0,4.5,6.725,83751,87534,87534
South Dakota,2025-04-30,309027.5728495727,2025,4,2025-04,719991.0,490782.0,68.2,480982.0,66.8,9800.0,2.0,6.725,73920,76881,76881
North Dakota,2025-04-30,269983.44382339274,2025,4,2025-04,617263.0,429401.0,69.6,418362.0,67.8,11039.0,2.6,6.725,78773,77871,77871
Alaska,2025-04-30,371294.7916196566,2025,4,2025-04,556253.0,364680.0,65.6,347987.0,62.6,16693.0,4.6,6.725,89176,95665,95665
District of Columbia,2025-04-30,597849.6293786968,2025,4,2025-04,571243.0,414252.0,72.5,389106.0,68.1,25146.0,6.1,6.725,111389,109707,109707
Vermont,2025-04-30,389299.7653596318,2025,4,2025-04,544381.0,350363.0,64.4,341175.0,62.7,9188.0,2.6,6.725,83597,82730,82730
Wyoming,2025-04-30,359035.03469140263,2025,4,2025-04,468267.0,289328.0,61.8,280040.0,59.8,9288.0,3.2,6.725,74542,75532,75532
California,2025-05-31,778006.6489900086,2025,5,2025-05,31761129.0,19810355.0,62.4,18726458.0,59.0,1083897.0,5.5,6.816,98328,100149,100149
Texas,2025-05-31,305374.3128486196,2025,5,2025-05,24464681.0,15858126.0,64.8,15206483.0,62.2,651643.0,4.1,6.816,78006,79721,79721
Florida,2025-05-31,387287.426344689,2025,5,2025-05,19205374.0,11097235.0,57.8,10684603.0,55.6,412632.0,3.7,6.816,75465,77735,77735
New York,2025-05-31,487056.8149804873,2025,5,2025-05,16366408.0,9966598.0,60.9,9550397.0,58.4,416201.0,4.2,6.816,84507,85820,85820
Pennsylvania,2025-05-31,276711.5492882922,2025,5,2025-05,10619682.0,6521592.0,61.4,6246513.0,58.8,275079.0,4.2,6.816,75993,77545,77545
Illinois,2025-05-31,273415.89993625553,2025,5,2025-05,10253332.0,6595687.0,64.3,6304016.0,61.5,291671.0,4.4,6.816,82666,83211,83211
Ohio,2025-05-31,234483.96540464344,2025,5,2025-05,9509921.0,5954968.0,62.6,5676324.0,59.7,278644.0,4.7,6.816,69761,72212,72212
Georgia,2025-05-31,334771.5298914541,2025,5,2025-05,8896921.0,5407664.0,60.8,5227642.0,58.8,180022.0,3.3,6.816,76825,79991,79991
North Carolina,2025-05-31,336218.53805671626,2025,5,2025-05,8896865.0,5289914.0,59.5,5088160.0,57.2,201754.0,3.8,6.816,72884,73958,73958
Michigan,2025-05-31,250056.29801156968,2025,5,2025-05,8211638.0,5041830.0,61.4,4783839.0,58.3,257991.0,5.1,6.816,71216,72389,72389
New Jersey,2025-05-31,553071.2825595908,2025,5,2025-05,7706699.0,4897944.0,63.6,4641144.0,60.2,256800.0,5.2,6.816,102713,104294,104294
Virginia,2025-05-31,405342.2722619755,2025,5,2025-05,7038611.0,4529699.0,64.4,4382013.0,62.3,147686.0,3.3,6.816,92573,92090,92090
Washington,2025-05-31,598718.3286560172,2025,5,2025-05,6449123.0,4048701.0,62.8,3864591.0,59.9,184110.0,4.5,6.816,97384,99389,99389
Arizona,2025-05-31,428005.9732708456,2025,5,2025-05,6111791.0,3794357.0,62.1,3632526.0,59.4,161831.0,4.3,6.816,79587,81486,81486
Massachusetts,2025-05-31,645411.514510573,2025,5,2025-05,5925864.0,3949636.0,66.7,3775667.0,63.7,173969.0,4.4,6.816,102792,104828,104828
Tennessee,2025-05-31,332381.2504030727,2025,5,2025-05,5820784.0,3524620.0,60.6,3401988.0,58.4,122632.0,3.5,6.816,69618,71997,71997
Indiana,2025-05-31,247228.83975568716,2025,5,2025-05,5491097.0,3508068.0,63.9,3378872.0,61.5,129196.0,3.7,6.816,71519,71959,71959
Maryland,2025-05-31,429045.99302641785,2025,5,2025-05,5002101.0,3234236.0,64.7,3106166.0,62.1,128070.0,4.0,6.816,101577,102905,102905
Missouri,2025-05-31,256095.1638146613,2025,5,2025-05,4974791.0,3162368.0,63.6,3035092.0,61.0,127276.0,4.0,6.816,70558,71589,71589
Wisconsin,2025-05-31,314894.283199947,2025,5,2025-05,4838152.0,3115700.0,64.4,3018329.0,62.4,97371.0,3.1,6.816,76823,77488,77488
Colorado,2025-05-31,549082.7008463691,2025,5,2025-05,4848376.0,3261371.0,67.3,3128382.0,64.5,132989.0,4.1,6.816,95641,97113,97113
Minnesota,2025-05-31,336692.2184659796,2025,5,2025-05,4639057.0,3168185.0,68.3,3050698.0,65.8,117487.0,3.7,6.816,87586,87117,87117
South Carolina,2025-05-31,302693.04351044644,2025,5,2025-05,4458013.0,2594540.0,58.2,2483607.0,55.7,110933.0,4.3,6.816,69796,72350,72350
Alabama,2025-05-31,233971.08436903055,2025,5,2025-05,4125552.0,2375367.0,57.6,2306850.0,55.9,68517.0,2.9,6.816,64040,66659,66659
Louisiana,2025-05-31,209280.2535655467,2025,5,2025-05,3600700.0,2086561.0,57.9,1996800.0,55.5,89761.0,4.3,6.816,59940,60986,60986
Kentucky,2025-05-31,232949.2690030948,2025,5,2025-05,3625828.0,2113717.0,58.3,2015313.0,55.6,98404.0,4.7,6.816,62914,64526,64526
Oregon,2025-05-31,499149.84527436673,2025,5,2025-05,3518577.0,2213343.0,62.9,2098940.0,59.7,114403.0,5.2,6.816,82515,85220,85220
Oklahoma,2025-05-31,215677.16641388493,2025,5,2025-05,3195379.0,2017934.0,63.2,1954474.0,61.2,63460.0,3.1,6.816,63963,66148,66148
Connecticut,2025-05-31,419392.669539749,2025,5,2025-05,3017606.0,1938120.0,64.2,1863967.0,61.8,74153.0,3.8,6.816,94358,96049,96049
Utah,2025-05-31,526061.0971691613,2025,5,2025-05,2702507.0,1837840.0,68.0,1774338.0,65.7,63502.0,3.5,6.816,96166,96658,96658
Iowa,2025-05-31,223304.21349591835,2025,5,2025-05,2561363.0,1736268.0,67.8,1674469.0,65.4,61799.0,3.6,6.816,73532,75501,75501
Nevada,2025-05-31,454203.3362284861,2025,5,2025-05,2645912.0,1661117.0,62.8,1574047.0,59.5,87070.0,5.2,6.816,78608,81134,81134
Arkansas,2025-05-31,215540.87447922572,2025,5,2025-05,2444577.0,1430261.0,58.5,1373643.0,56.2,56618.0,4.0,6.816,60425,62106,62106
Mississippi,2025-05-31,190828.7925320592,2025,5,2025-05,2321151.0,1294436.0,55.8,1244375.0,53.6,50061.0,3.9,6.816,55796,59127,59127
Kansas,2025-05-31,235706.68506937104,2025,5,2025-05,2315742.0,1569404.0,67.8,1510522.0,65.2,58882.0,3.8,6.816,72400,75514,75514
New Mexico,2025-05-31,313572.8031389633,2025,5,2025-05,1707986.0,985461.0,57.7,945653.0,55.4,39808.0,4.0,6.816,64097,67816,67816
Nebraska,2025-05-31,267813.8240617621,2025,5,2025-05,1566896.0,1097161.0,70.0,1065162.0,68.0,31999.0,2.9,6.816,76781,76376,76376
Idaho,2025-05-31,465610.3097909139,2025,5,2025-05,1587624.0,1006605.0,63.4,970305.0,61.1,36300.0,3.6,6.816,77144,81166,81166
West Virginia,2025-05-31,171510.96373176013,2025,5,2025-05,1433921.0,779991.0,54.4,749170.0,52.2,30821.0,4.0,6.816,57591,60798,60798
Hawaii,2025-05-31,835247.6844285523,2025,5,2025-05,1134142.0,687381.0,60.6,671013.0,59.2,16368.0,2.4,6.816,98123,100745,100745
New Hampshire,2025-05-31,494053.6496188642,2025,5,2025-05,1184252.0,774909.0,65.4,750480.0,63.4,24429.0,3.2,6.816,99683,99782,99782
Maine,2025-05-31,404859.8957247876,2025,5,2025-05,1183318.0,708353.0,59.9,684842.0,57.9,23511.0,3.3,6.816,75899,76442,76442
Rhode Island,2025-05-31,485971.3860753042,2025,5,2025-05,925368.0,594412.0,64.2,568401.0,61.4,26011.0,4.4,6.816,87469,83504,83504
Montana,2025-05-31,460641.5335802634,2025,5,2025-05,924500.0,576836.0,62.4,558536.0,60.4,18300.0,3.2,6.816,72885,75340,75340
Delaware,2025-05-31,396210.3838388692,2025,5,2025-05,860840.0,515273.0,59.9,491833.0,57.1,23440.0,4.5,6.816,83751,87534,87534
South Dakota,2025-05-31,308902.40758481016,2025,5,2025-05,720721.0,491216.0,68.2,481395.0,66.8,9821.0,2.0,6.816,73920,76881,76881
North Dakota,2025-05-31,270164.96547298616,2025,5,2025-05,617773.0,429604.0,69.5,418542.0,67.8,11062.0,2.6,6.816,78773,77871,77871
Alaska,2025-05-31,371331.96829997655,2025,5,2025-05,556521.0,364733.0,65.5,347996.0,62.5,16737.0,4.6,6.816,89176,95665,95665
District of Columbia,2025-05-31,593706.5274501279,2025,5,2025-05,571451.0,413222.0,72.3,387841.0,67.9,25381.0,6.1,6.816,111389,109707,109707
Vermont,2025-05-31,389557.3626090325,2025,5,2025-05,544416.0,349680.0,64.2,340516.0,62.5,9164.0,2.6,6.816,83597,82730,82730
Wyoming,2025-05-31,359329.0643732925,2025,5,2025-05,468625.0,288794.0,61.6,279517.0,59.6,9277.0,3.2,6.816,74542,75532,75532
California,2025-06-30,774165.2643478246,2025,6,2025-06,31770432.0,19818339.0,62.4,18727732.0,58.9,1090607.0,5.5,6.8175,98328,100149,100149
Texas,2025-06-30,304176.9864734129,2025,6,2025-06,24496933.0,15875182.0,64.8,15217038.0,62.1,658144.0,4.1,6.8175,78006,79721,79721
Florida,2025-06-30,384663.8414206116,2025,6,2025-06,19222416.0,11082777.0,57.7,10664975.0,55.5,417802.0,3.8,6.8175,75465,77735,77735
New York,2025-06-30,488616.363493097,2025,6,2025-06,16369198.0,9970634.0,60.9,9543139.0,58.3,427495.0,4.3,6.8175,84507,85820,85820
Pennsylvania,2025-06-30,277089.373231129,2025,6,2025-06,10622764.0,6521090.0,61.4,6241775.0,58.8,279315.0,4.3,6.8175,75993,77545,77545
Illinois,2025-06-30,273782.08356953395,2025,6,2025-06,10257177.0,6580997.0,64.2,6297126.0,61.4,283871.0,4.3,6.8175,82666,83211,83211
Ohio,2025-06-30,234755.02562931683,2025,6,2025-06,9514638.0,5947621.0,62.5,5675230.0,59.6,272391.0,4.6,6.8175,69761,72212,72212
Georgia,2025-06-30,333820.0022077332,2025,6,2025-06,8906063.0,5408413.0,60.7,5228833.0,58.7,179580.0,3.3,6.8175,76825,79991,79991
North Carolina,2025-06-30,335425.2489391761,2025,6,2025-06,8908503.0,5290942.0,59.4,5088095.0,57.1,202847.0,3.8,6.8175,72884,73958,73958
Michigan,2025-06-30,250344.2170686,2025,6,2025-06,8215595.0,5031033.0,61.2,4778495.0,58.2,252538.0,5.0,6.8175,71216,72389,72389
New Jersey,2025-06-30,553978.1615850908,2025,6,2025-06,7710939.0,4899596.0,63.5,4636881.0,60.1,262715.0,5.4,6.8175,102713,104294,104294
Virginia,2025-06-30,405157.441888548,2025,6,2025-06,7044614.0,4524672.0,64.2,4377782.0,62.1,146890.0,3.2,6.8175,92573,92090,92090
Washington,2025-06-30,596464.4781996933,2025,6,2025-06,6456013.0,4048655.0,62.7,3864646.0,59.9,184009.0,4.5,6.8175,97384,99389,99389
Arizona,2025-06-30,426515.5488793186,2025,6,2025-06,6118266.0,3797619.0,62.1,3634384.0,59.4,163235.0,4.3,6.8175,79587,81486,81486
Massachusetts,2025-06-30,644334.6574573012,2025,6,2025-06,5927919.0,3948218.0,66.6,3773516.0,63.7,174702.0,4.4,6.8175,102792,104828,104828
Tennessee,2025-06-30,331846.1817305568,2025,6,2025-06,5826104.0,3527455.0,60.5,3404830.0,58.4,122625.0,3.5,6.8175,69618,71997,71997
Indiana,2025-06-30,247396.77713037733,2025,6,2025-06,5494989.0,3509583.0,63.9,3378935.0,61.5,130648.0,3.7,6.8175,71519,71959,71959
Maryland,2025-06-30,428929.2664019524,2025,6,2025-06,5004588.0,3233598.0,64.6,3101591.0,62.0,132007.0,4.1,6.8175,101577,102905,102905
